,,,,,,
,,,,,,
,818313011169,"УТ000001090","Мышь GigaByte M7770-Black USB Wireless Laser",">10",17.00,"шт"
,4719331542924,"УТ000001958","Мышь GigaByte M7800EUSB Wireless Laser Mouse",">10",14.50,"шт"
,4719331540999,"УТ000000713","Мышь GigaByte M8000X Laser Gaming  USB",">5",47.90,"шт"
,,,"15.06 Мышки A4",,,
,,"УТ000004415","Мышь A4-BT-630-3 Bluetooth wireless mouse, silver color",4,13.30,"шт"
,,"УТ000004181","Мышь A4-G10-770FL-1 Wireless 2.4 GHz mouse, black(+ лазерная указка)",">5",16.50,"шт"
,,"УТ000003847","Мышь A4-G4A-10SS ""Golden Sunset "" collection 2.4GHz wireless notebook travel mouse",">10",15.10,"шт"
,,"УТ000004417","Мышь A4-G7-250NX 2.4G Wireless PADLESS MOUSE",">10",13.50,"шт"
,,"УТ000004187","Мышь A4-G7A-60SR ""Golden Sunrise"" collection 2.4GHz wireless notebook travel mouse",">10",15.90,"шт"
,,"УТ000004188","Мышь A4-G7A-60SS ""Golden Sunset "" collection 2.4GHz wireless notebook travel mouse",">10",16.20,"шт"
,,"УТ000004185","Мышь A4-G7F-10F  ""Floral Fantasy - Fall"" collection 2.4GHz wireless notebook travel mouse",5,16.20,"шт"
,,"УТ000004186","Мышь A4-G7F-10W  ""Floral Fantasy - Winter"" collection 2.4GHz wireless notebook travel mouse",">10",16.90,"шт"
,,"УТ000004610","Мышь A4-G9-100-1 GlassRun 2.4G Wireless Mouse, Carbon",">10",12.30,"шт"
,4711421751711,00000022758,"Мышь A4-GLA-6SR Aloha Collection Notebook G-Laser Mouse, ""Golden Sunrise""",">10",8.30,"шт"
,4711421830607,"УТ000001473","Мышь A4-GLAX-61SR  Golden Sunrise - Retractable Wired Laser Mouse",">10",8.70,"шт"
,4711421751926,00000020970,"Мышь A4-GLBW-73EN Black and White collection G-Laser mouse, ""Endless Note""",">10",8.90,"шт"
,4711421751643,00000022175,"Мышь A4-GOA-6S notebook travel mouse Aloha Splash - G-Laser ",">10",8.20,"шт"
,4711421736800,00000020972,"Мышь A4-GOE-6DE Enchanted collection notebook travel mouse, ""Earth""",">5",8.20,"шт"
,4711421737012,00000021925,"Мышь A4-GOE-6DW Enchanted collection notebook travel mouse, ""Wind"" ",">10",8.20,"шт"
,,"УТ000003168","Мышь A4-N-250X-1 V-Track USB Black mini optical",">10",5.70,"шт"
,,"УТ000004418","Мышь A4-N-400-2 V-Track padless mouse, black+red",">10",5.70,"шт"
,,"УТ000003170","Мышь A4-N-600X-1 V-Track padless mouse, USB black",2,5.60,"шт"
,4711421705585,00000020646,"Мышь A4-OP-620D-U1 2x Click optical mouse USB, black color",">10",3.20,"шт"
,,"УТ000004419","Мышь A4-OP-720-S Optical mouse, PS/2, silver color",">10",2.90,"шт"
,,"УТ000003172","Мышь A4-Q3-310-5  GlassRun Full Speed Mouse, Black+Purple, USB ",">10",6.00,"шт"
,4711421835640,"УТ000000829","Мышь A4-Q3-320-1 GlassRun Full Speed Mouse, black, USB ",2,5.90,"шт"
,4711421836203,"УТ000001471","Мышь A4-Q3-400-2 GlassRun Full Speed Mouse, Grey, USB ",">10",5.60,"шт"
,4711421838443,"УТ000000831","Мышь A4-Q4-500-1 Gesture Mouse, Full speed USB, black",">10",6.10,"шт"
,4711421710480,"УТ000002590","Мышь A4-X6-10D Glaser (1000dpi) USB",">5",5.20,"шт"
,,00000023285,"Мышь A4-X-710MK USB Mini OSCAR gaming mouse",">10",12.50,"шт"
,4711421822695,00000024486,"Мышь A4-X-755BK Full speed USB OSCAR gaming mouse",1,15.90,"шт"
,,"УТ000004611","Мышь A4-XG-760 Wireless super-combo 7 gaming mouse, perform stunts to win the games effortlessly",">5",17.50,"шт"
,4711421758857,00000023838,"Мышь А4 Tech  XL-750BK-2 Full Speed USB OSCAR laser gaming mouse, red",">5",18.50,"шт"
,4711421758789,00000004139,"Мышь А4 Tech   ХL-750MK мини",3,17.70,"шт"
,,,"15.13 Мышки Saitek",,,
,021165113084,"УТ000000703","Мышь Cyborg R.A.T. 3 Gaming Mouse, 3200 dpi, 1000Hz report rate, 5 buttons, 3 modes, USB",">5",42.90,"шт"
,2000008332118,"УТ000000702","Мышь Cyborg R.A.T. 5 Gaming Mouse, 4000 dpi, 1000Hz report rate, 7 buttons, 3 modes, USB",">5",55.90,"шт"
,021165112452,"УТ000001664","Мышь Cyborg R.A.T. 7 Gaming Mouse, 25-5600 dpi, 1000Hz report rate, 7 buttons, 3 modes, USB",">5",79.90,"шт"
,,"УТ000005027","Мышь Cyborg R.A.T. 9 Wireless Gaming Mouse, 5600 dpi, 2.4 Ghz report rate, 5 buttons, 3 modes, 4 cu",">5",105.90,"шт"
,,,"16.00 Клавиатуры",,,
,,,"16.01 Клавиатура TRUST",,,
,8713439162035,"УТ000000078","Клавиатура Trust BlackStream Keyboard Арт.: 16203  USB  ",">5",12.60,"шт"
,,"УТ000003734","Клавиатура Trust CONVEX KEYBORD арт.17611",">10",8.20,"шт"
,8713439151480,00000004252,"Клавиатура Trust Illuminated Keyboard KB-1500 арт. 15148, USB",">5",15.90,"шт"
,8713439167061,00000023314,"Клавиатура Trust Isla Keyboard  USB 16706",">10",14.50,"шт"
,,00000020661,"Клавиатура Trust Multimedia Keyboard арт.16101",">5",9.30,"шт"
,8713439163711,00000021861,"Клавиатура+мышь Trust Wireless Slimline Media Deskset арт.16371",">10",24.50,"шт"
,,,"16.03 Клавиатура GEMBIRD",,,
,8716309038126,"УТ000001474","Кейпад GEMBIRD KPD-U1 USB keypad with 2 port USB hub",">5",7.10,"шт"
,,"УТ000004035","Клавиатура GEMBIRD  KB-314MU-B-R multimedia keyboard, USB, black color",">10",4.90,"шт"
,8716309041577,00000024222,"Клавиатура GEMBIRD  KB-8300-BL-R PS/2 Black",">10",3.10,"шт"
,8716309041614,00000023293,"Клавиатура GEMBIRD  KB-8300M-BL-R PS/2 Black",">10",3.20,"шт"
,,"УТ000004663","Клавиатура GEMBIRD  KB-9630SB-R letter-illuminated keyboard USB keyboard",">10",14.80,"шт"
,8716309046602,00000020653,"Клавиатура GEMBIRD KB-8300U-BL-R Standard keyboard Russian layout USB black",">10",3.30,"шт"
,8716309054881,00000021194,"Клавиатура GEMBIRD KB-8300UM-BL-R Standard keyboard Russian layout USB black",">10",3.40,"шт"
,,"УТ000002000","Клавиатура GEMBIRD KB-8300U-R  USB белая",">10",3.40,"шт"
,,"УТ000004992","Клавиатура GEMBIRD KB-9627LU-R letter-illuminated mini  keyboard,  Russian layout",">10",15.40,"шт"
,,,"16.04 Клавиатура LOGITECH",,,
,,00000004295,"Клавиатура Logitech Deluxe 250 Black RUS, PS/2 967642-0112",">10",9.00,"шт"
,5099206021419,"УТ000002240","Клавиатура Logitech K120 (USB,waterproof, low profile) OEM 920-002522",">5",11.30,"шт"
,,,"16.06 Клавиатура A4-Tech",,,
,4711421691024,00000004353,"Клавиатура A4 Tech KBS-720 Black <USB> 104КЛ A4-KBS-720R-BL-USB",">10",6.20,"шт"
,,,"16.08 Клавиатура Giga-Byte",,,
,,"УТ000004178","Клавиатура Gigabyte FK3-RU игровая",">10",20.90,"шт"
,,"УТ000004179","Клавиатура Gigabyte GK6150-RU-BCS черная",">5",8.00,"шт"
,4719331537579,00000020341,"Клавиатура Giga-Byte GK6150-RU-CCR 104 /Доп.клавиши - 9 / USB / низкопрофильная, доступный USB порт, свободный высококачественный и тактильный выключатель на мембране /Размеры (ШхВхГ), мм 460x22x160",">10",8.00,"шт"
,,"УТ000004475","Клавиатура Gigabyte GK6150-RU-WCR Белая",">5",8.00,"шт"
,4719331539481,"УТ000000708","Клавиатура Giga-Byte GK-K6800 RU BLACK  USB ",">10",10.90,"шт"
,4719331540197,00000023847,"Клавиатура Giga-Byte K7100-RU-BLACK",5,11.90,"шт"
,,"УТ000003153","Клавиатура Gigabyte K8100-RU-BLACK Gaiming",3,53.00,"шт"
,4719331539689,00000023313,"Клавиатура+мышь Gigabyte GK-KM6150 USB",2,11.20,"шт"
,4719331539870,00000020342,"Клавиатура+мышь Gigabyte GKM5000 K+M PS/2, black RU",">10",10.40,"шт"
,4719331540845,00000024251,"Клавиатура+мышь Gigabyte GKM7600 Wireless",">10",27.90,"шт"
,,00000022802,"Клавиатура+мышь Giga-Byte KM7580-RU  2.4GHz Wireless Multimedia Keyboard Mouse Set",2,20.50,"шт"
,,,"16.01 Готовые компьютеры",,,
,,"УТ000004846","Компьютер E57.G41M.1Gb GT430.DW.50.20.Без ОС /Gigabyte GA-G41MT/ 3,0GHz/ 2048Mb DDR3/ Gainward GT430  1Gb VGA / DVD-RW/ 500Gb HDD/ Без ОС",2,293.60,"шт"
,,"УТ000004947","Компьютер G530 MSI H61.video Intel HD.DW.50.20.БЕЗ ОС/ Intel Celeron G530 2.40GHz/MSI H61M-P21/HDD500Gb/2048Mb DDR3/DVD-RW/БЕЗ ОС",1,228.20,"шт"
,,"УТ000005100","Компьютер i5.H61.2 Gb GTS450.DW.100.40.Без ОС/ МП MSI H61M-P21/ 3,0GHz/ 4 Gb RAM DDR3/ 2Gb VGA GTS450/ DVD-RW/ 1000Gb HDD/ Без ОС",2,503.41,"шт"
,,,"17.00 Ноутбуки",,,
,,,"35.01 Ноутбуки Lenovo",,,
,,"УТ000002517","Ноутбук Lenovo G470A 59302009/ i5-2410M (2.3-2.9 GHz, 3M)   Intel® Core™ Dual-core/ 14.1 (1366x768) G/ 6370HDS ATI 1G/ DDR3 3G DDR3 (2+1)/ 500GB 5400 rpm/ DVD-RW/ DOS/ WiFi/ Веб-камера 1,3М/ 6 ячеек/ чёрная/ 1 год/ Коричневый",1,685.00,"шт"
,,"УТ000005126","Ноутбук Lenovo G570 59320779 15.6"", (1366x768), Intel B800, 2Gb DDR3, 500Gb, W7St, Intel HD Graphics, black, 6cell, wcam, wi-fi",">10",395.00,"шт"
,,"УТ000005134","Ноутбук Lenovo Z570 59320169 /15,6 (1366x768)/540M-1G/ Intel i5-2450/6GB/500GB/Win7HB/DVD-RW/6 cell/ Cam0.3M /WiFi/Gunmetal",">10",720.00,"шт"
,,,"35.02 Ноутбуки ACER",,,
,,"УТ000003902","Ноутбук Acer AS3830TG-2434G64nbb LX.RFR02.067 /13.3""(1366x768)/Intel Core i5-2430M/4Gb/640Gb/noDVD/NVIDIA GeForce GT 540M 2Gb/WiFi/BT/wCam/W7HP64RU",2,790.00,"шт"
,,"УТ000003837","Ноутбук Acer AS5560-4333G32Mnkk LX.RNT01.001 15.6""(1366x768)/AMD Sabine ¶A43300/3072Mb/320Gb/DVDrw/Int:Shared/Wi¶Fi/Cam/W7HB64RU",1,470.00,"шт"
,,"УТ000003903","Ноутбук Acer AS5750G-2334G50Mnkk LX.RMX01.011 /15.6""(1366x768)/Intel Core i3-2330M/4Gb/500Gb/DVDrw/NVIDIA GeForce GT 540M 1Gb/WiFi/wCam/W7HB64RU",1,615.00,"шт"
,,"УТ000003905","Ноутбук Acer AS5755G-2434G64Mnks LX.RPZ02.057 /15.6""(1366x768)/Intel Core i5-2430M/4Gb/640Gb/DVDrw/NVIDIA GeForce GT 540M 2Gb/WiFi/BT/wCam/W7HP64RU",">5",785.00,"шт"
,,"УТ000003906","Ноутбук Acer AS5755G-2436G1TMnbs LX.RQ302.042 /15.6""(1366x768)/Intel Core i5-2430M/6Gb/1000Gb/DVDrw/NVIDIA GeForce GT 540M 2Gb/WiFi/BT/wCam/W7HP64RU",">10",835.00,"шт"
,,"УТ000003907","Ноутбук Acer AS5755G-2674G75Mnks LX.RQ002.059 /15.6""(1366x768)/Intel Core i7-2670QM/4Gb/750Gb/DVDrw/NVIDIA GeForce GT 540M 2Gb/WiFi/BT/wCam/W7HP64RU",">10",965.00,"шт"
,,"УТ000003908","Ноутбук Acer AS5755G-2678G1TMnbs LX.RQ402.021 /15.6""(1366x768)/Intel Core i7-2670QM/8Gb/1000Gb/DVDrw/NVIDIA GeForce GT 540M 2Gb/WiFi/BT/wCam/W7HP64RU",">5","1 045,00","шт"
,,"УТ000004532","Ноутбук Acer S3-951-2464G24iss LX.RSE02.030 13.3""(1366х768)/Intel Core i5-2467M/4096Mb/SSD 240Gb/noDVD/int:Shared/WiFi/Cam/W7HP64RU",1,"1 250,00","шт"
,,,"35.05 Ноутбуки Packard Bell",,,
,,"УТ000005135","Ноутбук Packard Bell EASYNOTE TS11-SB-882RU/LX.BYN01.001/  15.6"" HD/AMD A8-3520M 1.6GHz/8GB/750GB/RD HD7670M 1GB/A60M /DVD/WiFi N/noBT/1.3MP /5in1/6cell/2.65kg /W7HB/BLACK",">10",720.00,"шт"
,,"УТ000005125","Ноутбук Packard Bell EASYNOTE_TSX62-HR-380RU  15.6"" HD/Intel Core i3-2350M 2.3GHz/4GB/640GB/GF GT630M 2GB/HM65/DVD/USB3.0/WiFi N/noBT /1.3MP/5in1/6cell /2.6kg/ W7HB/BLUE",">10",695.00,"шт"
,,"УТ000005127","Ноутбук Packard Bell EASYNOTE_TSX66-HR-593RU  15.6"" HD/Intel Core i5-2450M 2.5GHz/4GB/640GB/GF GT630M 2GB/ HM65/ DVD/ USB3.0/WiFi N/noBT/1.3MP/5in1/6cell /2.6kg/W7HB /BRONZE",">10",750.00,"шт"
,,"УТ000005130","Ноутбук Packard Bell EASYNOTE_TS11-HR-594RU  15.6"" HD/Intel Core i5-2450M 2.5GHz/6GB/750GB/GF GT630M2GB/HM65 /DVD/WiFi N/BT4.0/1.3MP /5in1/6cell/2.6kg/W7HB/BLACK",">10",780.00,"шт"
,,"УТ000005128","Ноутбук Packard Bell EASYNOTE_TS44-HR-580RU  15.6"" HD/Intel Core i5-2450M 2.5GHz/6GB/500GB/GF GT630M 1GB/HM65 /DVD/WiFi N/noBT/1.3MP/5in1/6cell/2.6kg/W7HB/WHITE",">10",725.00,"шт"
,,"УТ000005129","Ноутбук Packard Bell EASYNOTE_TSX62-HR-590RU  15.6"" HD/Intel Core i5-2450M 2.5GHz/8GB/750GB/GF GT630M 2GB/HM65 /DVD /USB3.0/WiFi N/BT4.0/1.3MP/5in1/6cell/2.6kg/W7HB/BLUE",">10",805.00,"шт"
,,,"17.01 Apple",,,
,,,"17.01 Apple",,,
,,"УТ000004878","Телефон Apple iPhone 4S 16Gb черный",3,850.00,"шт"
,,,"iMac",,,
,,"УТ000003609","Компьютер Apple Mac mini MC816RSA / Intel Core i5 2,5GHz/ 4Gb DDR3/ HD 6630M 256Mb/ 500Gb/ 4xUSB 2.0/ 1xFireWire/ 1xThunderbolt/ 1xHDMI/ SDXC slot/ Wi-Fi a.b.g.n/ BT 4.0/ 1x LAN 1000Mb/ OS X Lion",1,945.00,"шт"
,,"УТ000003326","Компьютер iMac MC309RSA /21.5'' Full-HD/ Core i5 2.5GHz/4GB DDR3/500GB/ HD 6750 512Mb/ Wi-Fi/ Mac OS 10.6 ",2,"1 430,00","шт"
,,"УТ000003806","Компьютер iMac MC812RSA 21.5""",2,"1 750,00","шт"
,,,"MacBook",,,
,,"УТ000000961","Ноутбук Apple MacBook Air 11.6"" MC506RS/A, (1366x768), Intel Core 2 Duo 1.4GHz/800MHz, AirPort Extreme, Bluetooth 2.1 + EDR/b/g, GeForce GT 320M 256MB, RAM 2GB DDR3 1066MHz, Solid State Drive 128GB, Apple Mac OS X 10.6 Snow Leopard, Russian",1,"1 050,00","шт"
,,"УТ000003461","Ноутбук Apple MacBook Air 11.6"" MC968RSA / Intel Core i5 1,6GHz/ 2Gb DDR3/ Intel HD3000/ 64Gb SSD/ 2xUSB 2.0/ 1xThunderbolt/ Wi-Fi a.b.g.n/ BT 4.0/ OS X Lion/ 1,08kg",1,"1 130,00","шт"
,,"УТ000003460","Ноутбук Apple MacBook Air 11.6"" MC969RSA / Intel Core i5 1,6GHz/ 4Gb DDR3/ Intel HD3000/ 128Gb SSD/ 2xUSB 2.0/ 1xThunderbolt/ Wi-Fi a.b.g.n/ BT 4.0/ OS X Lion/ 1,08kg",">5","1 370,00","шт"
,,"УТ000003463","Ноутбук Apple MacBook Air 13.3"" MC965RSA / Intel Core i5 1,7GHz/ 4Gb DDR3/ Intel HD3000/ 128Gb SSD/ 2xUSB 2.0/ 1xThunderbolt/ SD/ Wi-Fi a.b.g.n/ BT 4.0/ OS X Lion/ 1,35kg",">10","1 480,00","шт"
,,"УТ000003462","Ноутбук Apple MacBook Air 13.3"" MC966RSA / Intel Core i5 1,7GHz/ 4Gb DDR3/ Intel HD3000/ 256Gb SSD/ 2xUSB 2.0/ 1xThunderbolt/ SD/ Wi-Fi a.b.g.n/ BT 4.0/ OS X Lion/ 1,35kg",">5","1 790,00","шт"
,,"УТ000004368","Ноутбук Apple MacBook Pro 13,3” MD313RSA",1,"1 390,00","шт"
,,"УТ000004369","Ноутбук Apple MacBook Pro 15,4” MD318RSA",3,"1 990,00","шт"
,,"УТ000004566","Ноутбук Apple MacBook Pro 15,4” MD322RSA",1,"2 260,00","шт"
,,,"Аксессуары",,,
,,"УТ000004206","Зарядное устройство Trust для iPad, iPhone или iPod от настенной розетки  Арт: 17465 ",">10",16.00,"шт"
,,"УТ000004688","Крепление для автомобилиTrust для iPad2  Арт: 18013",">10",10.50,"шт"
,885909354436,"УТ000000033","Манипулятор Apple Trackpad Magic MC380",2,75.90,"шт"
,,"УТ000004203","Миниподставка Trust для iPad  Арт: 17766",">5",4.50,"шт"
,885909270392,"УТ000000026","Мышь Apple Magic Mouse  Model: A1296 MB829ZMA",4,83.00,"шт"
,,"УТ000003706","Оптический привод Apple Air SuperDrive MC684ZMA",1,85.00,"шт"
,,"УТ000004202","СтилусTrust для iPad и сенсорных планшетных ПК  Арт: 17741",">10",9.90,"шт"
,,"УТ000004763","Чехол Apple для iPAD2 Smart Cover -  Leather - black MD301ZMA",">5",95.00,"шт"
,,"УТ000004764","Чехол Apple для iPAD2 Smart Cover -  Leather - Navy MD303ZMA",3,95.00,"шт"
,,"УТ000004765","Чехол Apple для iPAD2 Smart Cover -  Polyurethane - Pink MD308ZMA",1,60.00,"шт"
,,"УТ000004687","Чехол Trust для iPAD2 Folio Stand with Bluetooth Keyboard RU Арт: 18184",5,49.00,"шт"
,,"УТ000004199","Чехол Trust для iPAD2 Folio Stand with Stylus Pen Арт: 17756 ",5,23.00,"шт"
,,"УТ000004205","Чехол Trust для iPAD2 Silicone Skin  Арт: 17767",">10",8.50,"шт"
,,"УТ000004204","Чехол Trust для iPAD2/1 Soft Sleeve  Арт: 17747",">10",7.00,"шт"
,,"УТ000004200","Чехол Trust для iPAD2/1 с наушниками Soft Sleeve with Earphones Арт: 17812 ",">5",12.00,"шт"
,,,"17.01 Нетбуки, Планшеты, коммуникаторы",,,
,,,"Нетбуки",,,
,,,"Acer",,,
,,00000024480," Нетбук Acer AO521-12Dcc LU.SBT0D.140 NLED10.1WSVGAGS/ AMD K125/ 1Gb DDR2/ 250Gb/ W7ST 32/ BT/ copper/ 6CELL2.8 (7.5hrs)/ Office 2010 Starter/ 1.3M/ 1.25kg/ HDMI",4,420.00,"шт"
,,"УТ000000658","Нетбук Acer AO753-U341Gki LU.SD501.002 11.6""/ Intel Celeron U3400/ UMA/ 2Gb/ 250Gb/ W7ST/ BT/ black/iron/ 11hrs/ Office 2010 Starter/ cam, DDR3 RAM, 3G",3,570.00,"шт"
,,00000024381,"Нетбук Acer AO753-U341KI LU.SCT01.008 11.6""/ Intel Celeron U3400/ UMA/ 2Gb/ 250Gb/ W7ST/ BT/ black/ 11hrs/ Office 2010 Starter/ cam, DDR3 RAM",3,510.00,"шт"
,,"УТ000000511","Нетбук Acer AO753-U341ki LU.SCT01.008  11.6""	NLED11.6WXGAG/ Intel Celeron U3400/ UMA/ 2Gb DDR3/ 250Gb/ W7HB 64/ BT 2.1/ black/iron/ 6cell 2.2 (6hrs)/ Office 2010 Starter/ wCam 1.3M/ 1.40kg/ HDMI",">5",510.00,"шт"
,,00000024382,"Нетбук Acer AO753-U341SS LU.SCV01.002 11.6""/ Intel Celeron U3400/ UMA/ 2Gb/ 250Gb/ W7ST/ BT/ silver/ 11hrs/ Office 2010 Starter/ cam, DDR3 RAM",">5",510.00,"шт"
,,,"Dell",,,
,,00000023611,"Нетбук Dell IdeaPad Inspiron Mini 1012 DXRU271747303  10.1"" LED Backlight TrueLife (1024х600) TFT, Atom N450, DDRII 1GB, GMA 3150,LAN,Bluetooth,Wi-Fi, 250GB x 1, 3in1, Web Cam,6 cells,WinXP Home Edition, Russian, Black",1,385.00,"шт"
,,,"Packard Bell",,,
,,"УТ000004327","Нетбук Packard Bell DOT_S-E3 LU.BUN08.011 /B-521RU/черный/DOT S-E3/Atom570/2GB/500GB/Wi-Fi/BT3.0+HS/6CELLS/W7S+BA",">10",325.00,"шт"
,,,"Планшетные ПК",,,
,,,"Acer",,,
,,"УТ000003424","Док-станция для планшета Acer Iconia Tab A500 LC.DCK0A.001 подставка с функцией зарядки устройства, пулть управления в комплекте",">5",85.00,"шт"
,,"УТ000003423","Чехол для планшета Acer Iconia Tab W500 LC.BAG0A.012",">10",30.00,"шт"
,,,"HTC",,,
,4710937351002,"УТ000003438","Планшетный компьютер HTC Flyer RUS 32Gb (Monoblock, 7"" 1024x600, 3G, 1.5, 1GB RAM, 32GB flash, Android v2.3 (Gingerbread), Camera 1.3mpx, Supported Micro SD/Micro SDHC, Wi-Fi/BT/Docking Port/Headset Port, Li-ion 4000mAh battery, Silver) Retail",1,895.00,"шт"
,,,"ViewSonic",,,
,,"УТ000003188","Защитная пленка на экран Viewsonic для планшетных ПК 10''",">10",18.00,"шт"
,,"УТ000003187","Защитная пленка на экран Viewsonic для планшетных ПК 7''",">10",15.00,"шт"
,,"УТ000005139","Планшетный компьютер ViewSonic V10E_BNA1EU7_01 9.7"" VS14445  V10E, Android2.3 9.7"" PAD, Vimicro VC0882, 512M DDR3/iNAND 4GB/Li-Polymer/24W/802.11bgn/BT/1.3Cam/PCT, Black",">5",280.00,"шт"
,766907530216,"УТ000001165","Планшетный компьютер ViewSonic VPAD7_E1 7” 800 x 480 Android 2.2 Tablet with multi-touch, Google Android Marketplace, Front (VGA) and rear (3.0MP) facing cameras, Wifi b/g, Bluetooth 2.1, 3G + Quad-band GSM, G-sensor, AGPS, Micro SD (Up to 32GB), Google Voice Search support",">10",230.00,"шт"
,,"УТ000004260","Смартфон Viewsonic V350  Две СИМ-карты",1,275.00,"шт"
,,"УТ000003189","Чехол Viewsonic для ViewPAD 10",">10",45.00,"шт"
,,,"17.01 Электронные книги",,,
,,"УТ000001396","Электронная книга Prestigio eBook Reader Libretto PER3072B",">5",90.00,"шт"
,,"УТ000004518","Электронная книга Prestigio eBook Reader PER3162BNRU  /6"" 800x600 E-Ink, Text/Audio/Image, micro USB/Headset Port, Black)",5,140.00,"шт"
,,"УТ000004516","Электронная книга Prestigio eBook Reader PER3172BRU [ E-Book Reader PRESTIGIO PER3172B (7"" 800x480 TFT, Text/Audio/Image/Video, micro USB/Headset Port/mini USB, Black), Retail ]¶¶",">10",80.00,"шт"
,5291485337391,"УТ000000643","Электронная книга Prestigio eBook Reader PER5062B / Gray Scale 6"" (800x600) SiPix/ Capacitive Touch/Motion Sensor/ 2GB Micro SD Card/ Wi-Fi/ USB/ Audio/ 1530 mAh (10 000pages)/ 0.24 kg",1,249.00,"шт"
,,,"17.02 Аксессуары для ноутбуков",,,
,,,"17.011 Аксессуары",,,
,,00000017416,"Delock  7 in 1 Express Card для ноутбука",1,20.00,"шт"
,,"УТ000000169","Авто инвертер напряжения GEMBIRD EG-PWC-001 DC-AC 150W car power inverter",">10",17.00,"шт"
,,"УТ000000170","Авто инвертер напряжения GEMBIRD EG-PWC-002 DC-AC 300W car power inverter",">5",25.00,"шт"
,8716309053587,00000024218,"Авто инвертер напряжения GEMBIRD EG-PWC-003 DC-AC 500W car power inverter",3,33.90,"шт"
,,00000018493,"Авто инвертер напряжения Trust PW-2770P 230V 100Вт CAR PWR DL арт 15834",">10",34.00,"шт"
,,00000004884,"Замок с кодом для портфелей Trust Notebook Bag Lock NB-3050p  арт. 14603 (1000 различных комбинаций)",4,5.00,"шт"
,,00000024611,"Кабель с замком для ноутбука Gembird LK-001",">10",7.10,"шт"
,,00000004892,"Мобильная сигнализационная система Trust Mobile Laptop Alarm NB-3500p арт. 14609 (2 режима срабатывания - 5 и 15 метров)",1,8.00,"шт"
,,"УТ000005217","Набор для ноутбука NBA-SET4 USB AM-Micro USB, USB AM-USB Mini 5P, USB AM-USB Mini 4P, USB AM-BM",">10",3.50,"шт"
,,00000022641,"Наклейки на клавиатуру  русские (прозрачные, буквы крас/син/зел/желт/белые)",">10",2.80,"шт"
,,00000004906,"Наклейки на клавиатуру Англ./Рус (непрозрачные, черные)",">10",3.00,"шт"
,,"УТ000002991","Подставка для ноутбука с охлаждением TRUST COOL STAND XSTRM 16813",">5",14.90,"шт"
,,"УТ000005055","Подставка для ноутбука с охлаждением TRUST Cooling Stand Xstream Breeze 17805 ",4,9.90,"шт"
,,00000004912,"Сетевой фильтр Sweex TRAVEL SURGE PROTECTOR C8 2-pin, to protect your laptop, telephone, fax and modem",1,3.00,"шт"
,,"УТ000003923","Универсальный AC/DC адаптер DIGITUS DA-10070 70W Notebook Power Adapter ",1,26.00,"шт"
,,00000019744,"Универсальный AC/DC адаптер GEMBIRD NPA-AC1 для ноутбуков, максимальная выходная мощность 90 ватт",">10",15.50,"шт"
,,"УТ000003179","Универсальный AC/DC адаптер GEMBIRD NPA-AC2 для ноутбуков, 120W",2,27.50,"шт"
,,"УТ000000080","Универсальный AC/DC адаптер Trust 100W арт.16565",">10",39.90,"шт"
,,00000023830,"Универсальный AC/DC адаптер Trust 65W 16665  Power Adapter for Netbook",">10",24.90,"шт"
,,"УТ000004198","Универсальный AC/DC адаптер Trust 65W 17736 Slimline Power Adapter 15/16/18/19/20/22/24 В",">10",31.00,"шт"
,,"УТ000003736","Универсальный AC/DC адаптер Trust 70W PRIMO  арт. 17259",">10",25.90,"шт"
,,"УТ000003735","Универсальный AC/DC адаптер Trust 90W Notebook Power Adapter арт.17566",">10",32.00,"шт"
,,00000018490,"Универсальный AC/DC адаптер Trust PW-2120 120W NB. POWADPT арт 15818",">10",49.00,"шт"
,,00000021865,"Универсальный авто адаптер Trust 70W Notebook Power Adapter - Car арт.16568",">10",16.90,"шт"
,,00000004923,"Универсальный авто адаптер Trust Notebook Power Adapter PW-3120 120W арт.15822         11 разных разъемов для ноутбуков",">10",24.90,"шт"
,,,"Аккумуляторные батареи",,,
,,00000022794,"АКБ для ноутбука Acer AS Series AS07A51 10.8V, 4400mAh, 48Wh",1,50.00,"шт"
,,00000022793,"АКБ для ноутбука Acer AS Series AS07B31 10.8V, 4400mAh, 48Wh",1,50.00,"шт"
,,00000022792,"АКБ для ноутбука Acer AS Series AS07B42 14.8V, 4800mAh, 71Wh",1,50.00,"шт"
,,00000022785,"АКБ для ноутбука Acer eME625-6C3G25Mi (eMachines) AS09A31 10.8V, 4400mAh, 48Wh",2,50.00,"шт"
,,"УТ000005199","АКБ для ноутбука HP 593553-001 10.8V 47Wh",2,70.00,"шт"
,,"УТ000005198","АКБ для ноутбука HP 593562-001 11.1V 62Wh",2,70.00,"шт"
,,00000022787,"АКБ для ноутбука Lenovo L08L6C02 11.1V, 53Wh, Li-ion",1,70.00,"шт"
,,00000022790,"АКБ для ноутбука Lenovo L08O4C02 14.8V, 35Wh, Li-ion",1,70.00,"шт"
,,00000022786,"АКБ для ноутбука Lenovo L08O6C02 11.1V, 53Wh, Li-ion",2,70.00,"шт"
,,00000022788,"АКБ для ноутбука Lenovo L08S6C02 11.1V, 53Wh, Li-ion",2,70.00,"шт"
